Project ID,Specimen ID,T type class,T type sub-class,T type,T type assignment probability,MET type,Cortical layer,Genotype,Electrophysiology available,M/E/T available,Morphology available,Transcriptomics available,Adaptation,Avg ISI,Fast trough V (long square) (millivolts),Fast trough V (ramp) (millivolts),Fast trough V (short square) (millivolts),F I curve slope,Latency,Peak V (long square) (millivolts),Peak V (ramp) (millivolts),Peak V (short square) (millivolts),sag,tau,Threshold I (long square) (picoamps),Threshold I (ramp) (picoamps),Threshold I (short square) (picoamps),Threshold V (long square) (millivolts),Threshold V (ramp) (millivolts),Threshold V (short square) (millivolts),Trough V (long square) (millivolts),Trough V (ramp) (millivolts),Trough V (short square) (millivolts),Upstroke/downstroke ratio (long square),Upstroke/downstroke ratio (ramp),Upstroke/downstroke ratio (short square),Vrest (millivolts),Age (postnatal days),Anatomical Structure,Apical Dendrite Status,Brain hemisphere,Dendrite type (aspiny or sparsely spiny),Fluorescent protein positive,Neuron Reconstruction Type,Sex,Axon Bias X (millimeters),Axon Bias Y (millimeters),Axon Contraction,Axon Emd With Basal Dendrite,Axon Extent X (millimeters),Axon Extent Y (millimeters),Axon Hist Pc 0,Axon Hist Pc 1,Axon Hist Pc 2,Axon Hist Pc 3,Axon Hist Pc 4,Axon Max Branch Order,Axon Max Euclidean Distance (millimeters),Axon Max Path Distance (millimeters),Axon Num Branches,Axon Pct Above Basal Dendrite,Axon Pct Below Basal Dendrite,Axon Pct Intersect Basal Dendrite,Axon Soma Distance (millimeters),Axon Soma Percentile X,Axon Soma Percentile Y,Axon Soma Theta,Axon Total Length (millimeters),Basal Dendrite Bias X (millimeters),Basal Dendrite Bias Y (millimeters),Basal Dendrite Contraction,Basal Dendrite Extent X (millimeters),Basal Dendrite Extent Y (millimeters),Basal Dendrite Max Branch Order,Basal Dendrite Max Euclidean Distance (millimeters),Basal Dendrite Max Path Distance (millimeters),Basal Dendrite Num Branches,Basal Dendrite Num Stems,Basal Dendrite Pct Above Axon,Basal Dendrite Pct Below Axon,Basal Dendrite Pct Intersect Axon,Basal Dendrite Soma Percentile X,Basal Dendrite Soma Percentile Y,Basal Dendrite Stem Exit Down,Basal Dendrite Stem Exit Side Less,Basal Dendrite Stem Exit Side More,Basal Dendrite Stem Exit Up,Basal Dendrite Total Length (millimeters),Normalized Soma Depth,Cell set accession ID,T type class assignment probability,T type sub-class assignment probability
1HEYEW7GMUKWIQW37BO,778178321,MGE interneuron,Sst interneuron,Sst Tac1 Tacr3,0.27,,4,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,1,0,0,1,0.09480794823404,65.14,-45.7625007629395,-41.1416664123535,-53.0187530517578,0.282758620689655,0.06396,31.1187515258789,25.6645832061768,33.34375,0.183629915118218,14.5935615577718,150,200.04167175293,880,-32.2937507629394,-22.3583354949951,-37.5562515258789,-45.8562507629395,-41.2583312988281,-69.90625,2.02847645850437,1.58906761861768,1.99528906729826,-69.3268515846946,57,VISp,,right,,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100033,1,1
1HEYEW7GMUKWIQW37BO,714420127,CGE interneuron,Vip interneuron,Vip Crispld2 Kcne4,0.49,,2/3,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,1,0,0,1,,5.50000000000006,-44.9375038146973,-35.5,-50.2239570617676,0.024999998474121,0.00588,23.7187519073486,1.28125,26.8177108764648,0.183622270822525,9.38199213852622,230,751,400,-36.0937538146973,-28.5000019073486,-39.6614570617676,-45.0625,-68.15625,-63.109375,2.61354268867221,1.82402101662226,2.55330400560637,-62.2359062194824,52,VISp,,right,,positive,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100028,1,1
1HEYEW7GMUKWIQW37BO,658061248,CGE interneuron,Lamp5 interneuron,Lamp5 Plch2 Dock5,1,,2/3,Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,1,0,0,1,0.011202695462586,59.23,-50.0312538146973,-48.9375,-64.375,0.282456140350877,0.02746,27.0312519073486,17.65625,18.9947910308838,0.029344094917178,6.2834319407366,270,438.0625,810,-37.65625,-35.703125,-45.609375,-53.5000038146973,-50.953125,-78.4947891235352,3.82224909520663,3.59702643646475,2.70545813664854,-78.9483835556928,62,VISp,,left,,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100005,1,1
1HEYEW7GMUKWIQW37BO,764726542,MGE interneuron,Pvalb interneuron,Pvalb Reln Itm2a,1,Pvalb-MET-4,5,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,1,1,1,1,0.008682836992808,9.11857142857143,-53.8562545776367,-43.4750022888184,-57.6000022888184,0.23,0.00742,20.5,-32.1645851135254,27.5000019073486,0.023705711588264,6.80436320495615,290,276.458343505859,430,-26.1062488555908,-34.7937507629394,-42.0187530517578,-53.9312515258789,-44.3125,-67.0812530517578,1.18523528230699,1.03730909238215,1.32631709991034,-67.0472625732422,52,VISp,0,right,aspiny,positive,full,M,0.07670545984,0.2859239843,0.878473186,33.80086796,0.4653944705,0.679740731,151.3621296,-445.9602986,-1299.392914,920.8031059,232.5177879,19,0.5335453034,1.017347202,567,0.258038692,0.002868579,0.739092728,0,0.375316878,0.108272181,0.481186915,21.87166853,0.004404264923,0.03754641632,0.863511946,0.2311836659,0.3490294935,7,0.1996855542,0.2772180954,54,4,0,0,1,0.431009264,0.618722574,0.5,0,0.25,0.25,2.78949261,0.603444596,CS180626100058,1,1
1HEYEW7GMUKWIQW37BO,720598581,MGE interneuron,Sst interneuron,Sst Rxfp1 Prdm8,1,,6a,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,1,0,0,1,0.323102585487906,59.9500000000001,-65.2187576293945,-60.9375,-68.6093788146973,0.186428571428571,0.03876,20.65625,9.75,19.4375,0.108280263841152,27.4030733994753,70,252.499984741211,690,-46.7812538146973,-36.8750038146973,-54.5000038146973,-65.46875,-61.0625038146973,-79.671875,2.01778351904657,1.3011531246547,2.00244229908904,-79.6851484510634,50,VISp,,right,,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100049,1,1
1HEYEW7GMUKWIQW37BO,657365021,CGE interneuron,Lamp5 interneuron,Lamp5 Lsp1,0.56,,1,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,1,0,0,1,0.0128488807560377,64.0285714285714,-44.5,-47.53125,-64.7265644073486,0.185267857142857,0.06128,6.75,9.75,1.39843756705523,0.0331878997385502,6.04584057190493,180,207.375,740,-29.5625019073486,-30.6562519073486,-25.3671889305115,-47.0937538146973,-49.5000038146973,-74.7187538146973,3.13880982354834,3.09838033333009,1.82898429679921,-74.7396298922025,55,VISp,,right,aspiny,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100006,1,1
1HEYEW7GMUKWIQW37BO,708755480,CGE interneuron,Lamp5 interneuron,Lamp5 Lsp1,0.54,,2/3,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,1,0,0,1,-0.030069423302056,113.665,-49.53125,-50.0468788146973,-51.40625,0.054485487430763,0.04798,18.15625,19.21875,19.953125,0.076718129217625,6.70042242636684,119.999992370605,118.5,400,-38.1562538146973,-37.2031288146973,-38.7734375,-51.8750038146973,-51.8125038146973,-56.19921875,2.91514681000942,3.31399308021666,2.36043338574927,-60.6785630725679,60,VISp,,left,,positive,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100006,0.98,0.98
1HEYEW7GMUKWIQW37BO,637329085,CGE interneuron,Vip interneuron,Vip Col15a1 Pde1a,0.34,,2/3,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,1,0,0,1,0.39084302556899,128.224,-42.03125,-41.1875038146973,-41.87109375,0.434651045394904,0.00878,32.5000038146973,37.765625,34.54296875,0.173360511660576,9.36050278746867,50,66.5625,200,-42.125,-38.75,-44.60546875,-50.71875,-48.109375,-63.1992206573486,3.40351487522817,3.82844212053455,3.32130461185522,-63.1798159790039,48,VISp,,right,,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100029,1,0.51
1HEYEW7GMUKWIQW37BO,720622139,MGE interneuron,Sst interneuron,Sst Tac2 Tacstd2,1,,6a,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,1,0,0,1,0.020450146207366,55.1376470588235,-57.1250038146973,-56.1250038146973,-58.5312538146973,0.307142859673013,0.03742,34.875,31.2187519073486,31.4218788146973,0.147849783301353,31.128954113539,40,39.75,560,-43.7500038146973,-43.5625,-42.875,-58.2500038146973,-58.9062538146973,-71.578125,2.79755025109734,2.79002190094975,2.74223064560783,-70.7070388793945,50,VISp,,left,,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100047,1,1
1HEYEW7GMUKWIQW37BO,845584320,MGE interneuron,Pvalb interneuron,Pvalb Reln Itm2a,1,,5,Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt,1,0,0,1,0.003746286906667,22.446511627907,-51.1375045776367,-51.0703163146973,-54.0500030517578,1,0.01884,18.8250007629395,17.2406253814697,26.0312519073486,0.014721447601914,8.77603014204756,140,144.625,320,-27.4312515258789,-27.9953117370605,-40.7312507629395,-51.2687530517578,-51.1703147888184,-60.0937538146973,1.457339222909,1.42633637198654,1.67159336073752,-60.1397625605265,59,VISp,,right,,positive,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100058,1,1
1HEYEW7GMUKWIQW37BO,645158069,CGE interneuron,Lamp5 interneuron,Lamp5 Lsp1,1,,2/3,Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt,1,0,0,1,0.01016929063117,79.9,-52.15625,-53.7031288146973,-59.2125015258789,0.2125,0.03452,24.1875019073486,25.515625,23.7437515258789,0.003961113281548,6.75092017129764,150,151.75,650,-36.1562538146973,-37.328125,-42.0000038146973,-57.0000038146973,-57.53125,-70.9812469482422,3.50274503774477,3.88481866433907,2.68050476935416,-71.134875706264,47,VISp,,left,,positive,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100006,1,1
1HEYEW7GMUKWIQW37BO,648594299,CGE interneuron,Lamp5 interneuron,Lamp5 Ntn1 Npy2r,0.92,,1,Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,1,0,0,1,-0.002138152708972,48.735,-44.8437538146973,-38.6979179382324,-57.7395820617676,0.6041665448083,0.00908,28.5312519073486,11.9479169845581,28.1250019073486,0.047696851193905,7.70918130485888,239.999984741211,211.20832824707,499.999969482422,-31.5,-35.9583320617676,-43.375,-45.4375038146973,-43.5729179382324,-66.3645935058594,3.14992215932925,8.19723137529099,2.62380517701464,-66.5891728719076,48,VISp,,left,,positive,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100004,1,1
1HEYEW7GMUKWIQW37BO,838639200,MGE interneuron,Sst interneuron,Sst Crh 4930553C11Rik,0.81,,6a,Crh-IRES-Cre_ZJH/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,1,0,0,1,0.017216591930036,48.4728571428571,-58.8562507629395,-56.6708374023438,-60.1291694641113,0.435000022697441,0.03048,37.8812522888184,33.9500007629394,40.5249977111816,0.276227951049805,18.184322151133,80,106.708335876465,489.999969482422,-33.0687484741211,-28.4187488555908,-40.0520820617676,-58.9875030517578,-56.7979125976563,-68.7708358764648,2.12876414199796,1.9182368875376,2.20965260096334,-68.6603179931641,55,VISp,,right,,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100045,1,1
1HEYEW7GMUKWIQW37BO,906699758,CGE interneuron,Vip interneuron,Vip Rspo1 Itga4,0.45,,2/3,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,1,0,0,1,0.058214632117265,45.8684210526316,-33.4249992370606,-32.216667175293,-32.5375022888184,0.294178084212231,0.01532,43.78125,40.8312530517578,39.0875015258789,0.123608373105526,12.1948185833032,40,35.4166679382324,310,-27.0187492370605,-24.1770839691162,-29.9624996185303,-33.5374984741211,-32.53125,-58.5687484741211,2.99735261281606,3.20324769999569,3.15730250681848,-57.7513511657715,56,VISp,,right,,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100024,1,1
1HEYEW7GMUKWIQW37BO,919052847,CGE interneuron,Sncg interneuron,Sncg Vip Itih5,1,,2/3,Sncg-IRES2-FlpO-neo/wt;Ai65F/wt,1,0,0,1,0.190827181467443,108.974285714286,-38.1125030517578,-35.2229194641113,-41.0500030517578,0.186206896551724,0.0279,30.2687511444092,26.029167175293,24.4562492370605,0.00799438636749983,16.2336757536395,90,121.625,540,-33.5187492370605,-24.872917175293,-34.8624992370605,-49.1500015258789,-40.8458366394043,-63.7999992370605,3.95606301192797,3.944098935338,2.79000421771275,-63.9814477400346,54,VISp,,left,aspiny,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100011,1,1
1HEYEW7GMUKWIQW37BO,682163968,CGE interneuron,Lamp5 interneuron,Lamp5 Lsp1,1,,6a,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,1,0,0,1,-0.00082303546706,74.94,-56.2500038146973,-57.9687538146973,-51.171875,0.132317082681945,0.03506,41.3125,40.78125,37.130210240682,0.057280924171209,6.86333720758231,80,90.25,600,-34.8125038146973,-34.9687538146973,-57.25,-64.1562576293945,-62.9218788146973,-57.6875038146973,5.25909166419389,5.21533068234143,3.81946660628285,-75.5516571044922,51,VISpm,,left,,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100006,1,1
1HEYEW7GMUKWIQW37BO,709363412,MGE interneuron,Pvalb interneuron,Pvalb Reln Tac1,0.59,,5,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,1,0,0,1,0.001433710910158,11.8385542168675,-48.1875,-43.28125,-51.1750030517578,0.530714390953235,0.00742,26.71875,21.3125019073486,29.0500030517578,0.009786482900381,7.53753320189431,340,323.541656494141,800,-27.4062519073486,-20.2187519073486,-35.7750015258789,-48.2187538146973,-43.4375,-64.6624984741211,1.69534514539385,1.41235795172966,1.82251707419907,-65.1016557481554,63,VISp,,left,,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100057,1,1
1HEYEW7GMUKWIQW37BO,692635606,CGE interneuron,Vip interneuron,Vip Gpc3 Slc18a3,1,,6a,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,1,0,0,1,0.032019588397655,46.1828571428571,-45.3125,-35.03125,-48.890625,0.403571428201635,0.01564,14.5000009536743,-1.59375011920929,6.75000095367432,-0.001308983657509,12.4525266370454,40,44.5,350,-38.3437538146973,-30.9375019073486,-10.0234375,-45.4375038146973,-38.5625038146973,-66.109375,3.04338455783988,3.05701800259667,1.90949902958133,-64.3801284790039,55,VISp,,right,,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100018,1,1
1HEYEW7GMUKWIQW37BO,750776546,MGE interneuron,Sst interneuron,Sst Rxfp1 Eya1,0.92,,6a,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,1,0,0,1,0.03666817153129,54.295294117647,-56.6187515258789,-57.4975051879883,-57.2500038146973,0.381896548792807,0.04308,26.3625011444092,17.4174995422363,27.4687519073486,0.193750604987145,25.2027542151229,40,49.4000015258789,540,-40.7437477111816,-37.3900032043457,-44.8687477111816,-56.7999992370605,-57.6862564086914,-74.2437515258789,1.83919723447373,1.73356584880278,1.97835527551005,-74.6650221082899,57,VISp,,left,,positive,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100048,1,1
1HEYEW7GMUKWIQW37BO,740177517,MGE interneuron,Sst interneuron,Sst Hpse Sema3c,0.98,,4,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,1,0,0,1,0.201026991812255,76.185,-49.1375045776367,-49.5666656494141,-53.4375,0.057327581746116,0.02656,25.3187503814697,29.7854156494141,28.7437515258789,0.003197381272912,28.2538893110628,40,38.0416679382324,380,-39.1124992370605,-36.7291679382324,-41.4312477111816,-49.3187484741211,-49.6625022888184,-66.9000091552734,2.14930334035964,1.97605367287653,1.92236856402529,-67.8131978652057,57,VISp,,right,,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100042,1,1
1HEYEW7GMUKWIQW37BO,656165888,CGE interneuron,Vip interneuron,Vip Ptprt Pkp2,0.35,,2/3,Chat-IRES-Cre-neo/wt;Ai14(RCL-tdT)/wt,1,0,0,1,0.207067430292601,65.9533333333333,-41.9375,-37.03125,-51.458335240682,0.0625,0.01574,31.0625,25.2187519073486,37.3385429382324,0.059685491025448,8.37470472103246,150,178.75,489.999969482422,-31.65625,-25.9843769073486,-41.6354179382324,-44.4375,-37.828125,-72.8072891235352,3.53158250608636,2.40909500976335,3.7528102928846,-71.996738688151,57,VISp,,right,,positive,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100021,1,1
1HEYEW7GMUKWIQW37BO,695316536,CGE interneuron,Vip interneuron,Vip Ptprt Pkp2,1,Vip-MET-2,2/3,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,1,1,1,1,,,-38.90625,-35.875,-51.0000038146973,0.0395498392282958,0.00943999999999989,38.0625,42.7812538146973,36.84375,0.0712012201547623,8.91109116950956,150,247.25,390,-39.8125,-27.5625,-43.8437538146973,-44.5,-36.375,-69.15625,3.44004254295535,2.81601363663557,3.30778214143531,-68.4527497725053,44,VISp,0.0,right,aspiny,positive,full,M,0.007201630935,0.189137227,0.8462007,20.55570704,0.2231620854,0.6191372847,-176.7014315,18.90714945,-258.6470715,-270.0372741,-365.3004637,12,0.4223238591,0.5526552287,117,0,0.132715232,0.867284768,0,0.31602649,0.755496689,0.697091145,4.949407831,0.006997237998,0.02339886644,0.853799223,0.1856373781,0.5423491095,9,0.2848133772,0.3348058023,65,3,0.115684093,0,0.884315907,0.338895069,0.627363737,0.666666667,0,0,0.333333333,3.566156237,0.279352825,CS180626100021,1,1
1HEYEW7GMUKWIQW37BO,638205354,CGE interneuron,Lamp5 interneuron,Lamp5 Lsp1,1,,1,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,1,0,0,1,0.01720616249411,146.78,-50.9375038146973,-52.25,-58.5729179382324,0.128284673260763,0.1195,23.53125,23.5625,21.4270839691162,0.028576795011759,6.51187304857129,150,153,750,-33.4687538146973,-34.1875038146973,-37.8333320617676,-55.4062538146973,-55.1562538146973,-69.9895858764648,3.66849027750569,3.7671130891946,2.09683495354299,-69.9222649239205,58,VISpm,,left,,positive,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100006,1,1
1HEYEW7GMUKWIQW37BO,713829667,MGE interneuron,Pvalb interneuron,Pvalb Th Sst,0.78,,6a,Th-P2A-FlpO/wt;Ai65F/wt,1,0,0,1,,,-57.3750038146973,,-57.8359375,0.026250002121926,0.01244,35.65625,,34.71875,0.071517311036587,10.2033951243823,80,,350,-35.34375,,-38.53125,-57.59375,,-69.15625,1.77232292525125,,1.79903562675423,-69.0288606123491,56,VISp,,left,,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100052,1,0.78
1HEYEW7GMUKWIQW37BO,778194234,MGE interneuron,Sst interneuron,Sst Tac2 Tacstd2,0.46,,5,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,1,0,0,1,0.086920703550134,85.975,-36.0874977111816,-28.0875034332275,-45.6932334899902,0.23,0.04846,49.3187484741211,47.8937492370605,10.3265622456869,0.159436747431755,19.7043414764219,70,154,610,-23.375,-9.11041736602783,-45.8338584899902,-36.8624992370605,-28.1499996185303,-55.0125007629395,2.30320892214342,1.94612637495669,2.1588827688991,-56.8120067596435,57,VISpor,,left,,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100047,1,1
1HEYEW7GMUKWIQW37BO,708781717,CGE interneuron,Vip interneuron,Vip Ptprt Pkp2,1,,4,Chat-IRES-Cre-neo/wt;Ai14(RCL-tdT)/wt,1,0,0,1,0.29245776097022,116.875,-46.59375,-49.5,-53.34375,0.073376622345581,0.0123,30.3750019073486,34.125,39.4479185740153,0.078390188515186,10.7789670726769,40,76.875,249.999984741211,-41.46875,-38.515625,-51.4114646911621,-53.53125,-49.6875,-74.8020858764648,2.94366997906256,2.17182641996968,3.1653578783685,-74.969650962136,57,VISp,,right,,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100021,1,1
1HEYEW7GMUKWIQW37BO,767371347,MGE interneuron,Sst interneuron,Sst Tac1 Tacr3,0.19,,6a,Nos1-CreERT2/wt;Ai14(RCL-tdT)/wt,1,0,0,1,0.109673206667393,134.168571428571,-45.1500015258789,-46.1104164123535,-52.6437530517578,0.147413790583185,0.0469,20.6625022888184,21.8687496185303,16.1312522888184,0.010646385140717,45.4884861604694,29.9999980926514,35.5416679382324,469.999969482422,-37.7812538146973,-37.7458343505859,-37.09375,-49.9062538146973,-48.7687530517578,-61.8375015258789,2.62283441685782,2.57085199119132,2.23143365762722,-60.9640185038249,53,VISp,,right,,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100033,1,0.96
1HEYEW7GMUKWIQW37BO,844104102,CGE interneuron,Vip interneuron,Vip Crispld2 Kcne4,0.93,,2/3,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,1,0,0,1,0.909829883516299,119.33,-47.7937545776367,-37.4375038146973,-48.6250038146973,0.040789472363331,0.00916,26.1125011444092,3.16875004768372,29.3187522888184,0.214021876454353,15.0625641036244,100,313.375,320,-32.7625007629394,-24.9812488555908,-36.5750007629395,-47.9875030517578,-69.2624969482422,-63,2.85879041287726,1.99776159744958,2.93569221103292,-63.1242490915152,55,VISp,,left,,positive,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100028,1,1
1HEYEW7GMUKWIQW37BO,741785767,MGE interneuron,Sst interneuron,Sst Hpse Cbln4,0.89,Sst-MET-12,5,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,1,1,1,1,0.321352160890031,46.74,-51.0375022888184,-41.7937545776367,-52.8062515258789,0.05,0.02846,36.2000007629395,24.5078125,34.3562507629394,0.045827582478523,18.8410764096809,110,204.1875,650,-40.1624984741211,-28.0531272888184,-42.3750038146973,-51.1125030517578,-43.5250053405762,-72.7062530517578,2.21685593878987,1.63898112912341,2.14524320370021,-72.8849983215332,60,VISp,0,right,aspiny,positive,full,F,0.04957438866,0.2872318109,0.849639972,36.13975834,0.3471628341,0.6119408646,179.5237766,133.6988541,-468.953901,-486.8443915,383.3905656,21,0.4896232101,0.839478618,361,0.546180065,0,0.453819935,0,0.471111481,0.085958933,0.19665578,19.51897049,0.03970283395,0.09723478953,0.857764023,0.1894193267,0.2614443941,7,0.2043581526,0.270229326,62,4,0,0.018856806,0.981143194,0.383028874,0.374189747,0.25,0.25,0.25,0.25,2.651866946,0.596444409,CS180626100043,1,1
1HEYEW7GMUKWIQW37BO,674238265,CGE interneuron,Lamp5 interneuron,Lamp5 Plch2 Dock5,1,,1,Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,1,0,0,1,-0.088764129942281,95.11,-48.40625,-48.4375038146973,-53.625,0.236428566500602,0.02374,33.1562538146973,15.5625009536743,34.1062507629394,0.05706575140357,10.6662399211228,160,261.875,710,-33.8437538146973,-26.59375,-37.7937507629395,-49.5000038146973,-49.3437538146973,-73.2062530517578,3.30812623212536,2.26913494871901,2.99603681295044,-71.6654122670492,50,VISp,,left,,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100005,1,1
1HEYEW7GMUKWIQW37BO,867038197,CGE interneuron,Lamp5 interneuron,Lamp5 Ntn1 Npy2r,1,,1,Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt,1,0,0,1,0.044251245892707,83.928,-49.6000022888184,-49.9812494913737,-62.3218765258789,0.259615384615385,0.03716,26.1812515258789,25.0083332061768,27.2125015258789,0.051052179187536,8.91805492036682,160,186.04167175293,590,-36.3999977111816,-34.9333343505859,-43.5906257629395,-52.4125022888184,-52.1770820617676,-81.578125,4.42402607524368,4.12491770063714,2.38608724885307,-80.6575879183682,55,VISl,,right,,positive,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100004,1,1
1HEYEW7GMUKWIQW37BO,718474288,MGE interneuron,Sst interneuron,Sst Myh8 Etv1,0.95,,6a,Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt,1,0,0,1,0.567377666248431,39.85,-56.1250038146973,-38.1718759536743,-58.625,0.082758618966011,0.02798,36.2500038146973,-1.0859375,35.1875,0.078424617648125,19.5220691535215,50,192.84375,479.999969482422,-39.0625,-28.3515625,-43.1875038146973,-56.3750038146973,-39.1015663146973,-67.59375,2.05937911610471,1.70866360148598,1.98500037767977,-67.975095960829,51,VISpm,,left,,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100037,1,1
1HEYEW7GMUKWIQW37BO,741277279,MGE interneuron,Sst interneuron,Sst Calb2 Necab1,0.53,,4,Oxtr-T2A-Cre/wt;Ai14(RCL-tdT)/wt,1,0,0,1,0.022616676559159,53.9575,-50.7562484741211,-46.8750012715658,-53.9906311035156,0.38,0.02474,17.5500011444092,13.3291673660278,12.2218742370605,0.14517280459404,18.5696393682211,90,96.5,489.999969482422,-38.6062507629394,-33.0062522888184,-34.0437545776367,-50.9437522888184,-48.7729187011719,-65.9656295776367,2.02362939409557,1.91936520944329,1.83531087358094,-66.3197116851807,57,VISp,,right,,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100034,1,1
1HEYEW7GMUKWIQW37BO,837641396,MGE interneuron,Sst interneuron,Sst Nts,0.74,,6a,Calb1-IRES2-Cre-neo/wt;Ai14(RCL-tdT)/wt,1,0,0,1,,16.94,-52.6375007629395,,-52.9968795776367,0.035,0.01814,30.1687488555908,,27.5500011444092,0.02206850796938,12.9989741694272,70,,330,-37.8125,,-42.484375,-52.8312530517578,,-72.7468719482422,2.50371309667704,,2.42568653085781,-72.437281036377,61,VISp,,right,,positive,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CS180626100050,1,0.74
